0,18626356
0,18061456
0,17896432
0,17335874
0,16277268
0,15219242
0,14364002
0,13407624
0,12050606
0,10288386
0,08630284
0,07268706
0,06201292
0,04935836
0,0367414
0,0270762
0,02238636
0,01769714
0,01302548
0,00538864
-0,00030262
-0,00301032
-0,00870836
-0,01646674
-0,02821846
-0,0379955
-0,04374956
-0,05252166
-0,06027236
-0,07001144
-0,07473586
-0,07547614
-0,07723206
-0,07500304
-0,0738129
-0,07064722
-0,06643344
-0,0642275
-0,06308016
-0,06693872
-0,06780744
-0,0687091
-0,07156016
-0,07742366
-0,08332248
-0,0841612
-0,08405094
-0,08399608
-0,08698044
-0,0879237
-0,08493378
-0,08493412
-0,08690734
-0,09286908
-0,0978656
-0,1038967
-0,11093526
-0,1219774
-0,13304662
-0,13917196
-0,14326474
-0,14533206
-0,14633862
-0,14033408
-0,12538816
-0,10142412
-0,07342466
-0,03640744
0,00857148
0,06056336
0,12155478
0,1925349
0,2734824
0,36045638
0,45541548
0,56332836
0,67922334
0,80416666
0,93213076
1,07109202
1,22105342
1,37502888
1,53405882
1,69406894
1,85811118
2,0241681
2,18521082
2,34329516
2,49338158
2,634437
2,7675316
2,87866824
2,97479406
3,04786868
3,09893212
3,120987
3,1140908
3,0841747
3,02727986
2,94442402
2,84260994
2,72276204
2,58593204
2,43209458
2,2672916
2,09649468
1,92069736
1,74290388
1,56314254
1,38837758
1,21857012
1,05981136
0,91110194
0,76938912
0,6437133
0,53303532
0,43739382
0,3497098
0,27301838
0,2093511
0,15669118
0,1109891
0,06733632
0,0336454
0,0060257
-0,0156068
-0,03323332
-0,0478777
-0,05552508
-0,0561501
-0,05272664
-0,04530558
-0,03689026
-0,02245682
-0,00408178
0,01431138
0,02766572
0,04001716
0,0513273
0,06462724
0,07392206
0,0792434
0,08255884
0,08688262
0,09518336
0,10347496
0,11172876
0,11694968
0,12818878
0,1434615
0,1577391
0,17001582
0,17929388
0,19055602
0,203766
0,21293096
0,21911034
0,22228808
0,22746016
0,23669352
0,24194076
0,24414628
0,2464097
0,25366542
0,26396116
0,27323356
0,27947754
0,28568432
0,2919459
0,30027186
0,3036225
0,30293734
0,30227546
0,30265982
0,30111492
0,29752828
0,29190326
0,29129754
0,29373826
0,29817242
0,30266644
0,30518722
0,31473888
0,32732376
0,33889398
0,35044246
0,35897904
0,36748292
0,3770007
0,38352846
0,38705294
0,38853756
0,39001164
0,3904808
0,38992382
0,39036874
0,39181296
0,39920294
0,40859848
0,41800636
0,42741544
0,43782516
0,45220706
0,46660212
0,4779731
0,48739334
0,49379348
0,49917656
0,50453808
0,50794698
0,50933504
0,51171462
0,51807512
0,52448246
0,53088994
0,53827326
0,54963094
0,56105208
0,57552344
0,58498126
0,59146208
0,59796998
0,60247264
0,60699086
0,60949374
0,61001104
0,6085673
0,60906416
0,611573
0,6141378
0,61867616
0,62325402
0,63185912
0,64039574
0,65095276
0,6575012
0,6650951
0,67274782
0,67942696
0,68412362
0,6847958
0,68546728
0,68815632
0,69089792
0,69566166
0,70045806
0,70728276
0,71708708
0,72786372
0,74066618
0,75144178
0,76318372
0,77589098
0,78655708
0,79623582
0,80388222
0,81055238
0,81626716
0,82092554
0,8276001
0,83232556
0,83902778
0,84866316
0,85930326
0,8719366
0,88057232
0,8922134
0,90583978
0,92145706
0,93606944
0,9466934
0,95636002
0,96799276
0,97865128
0,9852687
0,9918612
0,99843388
1,01000758
1,01955038
1,02706094
1,03657162
1,04711024
1,06365398
1,07819158
1,09174942
1,10435324
1,11890138
1,13549054
1,14811646
1,15676174
1,16442398
1,17510778
1,18477104
1,19238312
1,19696008
1,20351202
1,21408634
1,22763896
1,24013834
1,2526142
1,26805326
1,28850746
1,30895318
1,32643052
1,33985482
1,35327092
1,36865344
1,38202654
1,39132882
1,396702
1,40109446
1,411447
1,42081576
1,42818422
1,43557392
1,44498492
1,46040986
1,47488694
1,48735814
1,49579972
1,50523182
1,51565492
1,52207676
1,52448846
1,52195428
1,52242528
1,52390106
1,52336564
1,52279722
1,5222428
1,52475646
1,53027296
1,53278944
1,53428916
1,53775912
1,53926312
1,53874958
1,53422306
1,52572672
1,51721826
1,50674948
1,49430064
1,4788863
1,4604066
1,4438849
1,42833846
1,41481168
1,3992878
1,38274902
1,37117718
1,35858876
1,34399836
1,32641364
1,30479306
1,28615424
1,26452326
1,23786478
1,20922928
1,17953396
1,15076304
1,12396582
1,09412256
1,06326414
1,035356
1,00944414
0,98654658
0,96167976
0,9368497
0,91097458
0,88710886
0,86525582
0,84034424
0,81549598
0,78867194
0,76288128
0,73716236
0,711466
0,6897426
0,66404218
0,64136096
0,6217445
0,6051292
0,59046208
0,5748383
0,5602721
0,55069028
0,54007324
0,5284152
0,51268066
0,49797028
0,48621514
0,46940268
0,44961558
0,42879538
0,40797824
0,39119468
0,37642054
0,36063602
0,3448354
0,33206916
0,32528818
0,3214543
0,31558452
0,30873426
0,3008698
0,293994
0,28715842
0,27533902
0,26449564
0,25366182
0,24479356
0,23792494
0,23007406
0,2251726
0,22430266
0,22744176
0,2315458
0,23468468
0,23882232
0,24496456
0,25014804
0,25234078
0,25056244
0,2467841
0,24698634
0,24422638
0,23847758
0,2306866
0,22495714
0,22618454
0,22441952
0,2256137
0,22683546
0,23304916
0,24129446
0,24657716
0,25088606
0,25015262
0,25145408
0,2527207
0,2479692
0,24125226
0,23155422
0,22783786
0,22607882
0,22236448
0,21763902
0,21491326
0,21819326
0,2274737
0,23278696
0,23308416
0,2343799
0,23868566
0,24299312
0,24331296
0,2406261
0,23594336
0,23424216
0,2334989
0,2317355
0,22797268
0,22726226
0,23355456
0,23882444
0,24407064
0,24829272
0,2564985
0,26674614
0,27398614
0,2782223
0,27741186
0,27757258
0,27869694
0,27588844
0,27209396
0,26734934
0,26357722
0,26081556
0,25804548
0,2572737
0,25651156
0,25877506
0,26404428
0,26930236
0,27555286
0,28182398
0,2881411
0,2934326
0,29576578
0,29615856
0,29448194
0,29279946
0,29010442
0,28642048
0,28377438
0,28112208
0,28049482
0,2828198
0,28510156
0,2903899
0,2947192
0,30004306
0,30638008
0,30670578
0,30505142
0,30337854
0,30173408
0,30005792
0,29542022
0,29172942
0,28800772
0,28729858
0,28759328
0,28886486
0,29209542
0,29738396
0,30364732
0,30997108
0,31524248
0,31949658
0,32178276
0,32409378
0,32238716
0,31961436
0,31384704
0,3070582
0,30326998
0,2985267
0,29680474
0,29401638
0,29423782
0,29747606
0,30366688
0,30990466
0,31116488
0,31345994
0,31774898
0,32003286
0,3203104
0,31759628
0,3149211
0,31321866
0,31248676
0,3117395
0,30900896
0,31027426
0,31553804
0,32182294
0,32810906
0,33143448
0,3347949
0,34016952
0,34453546
0,34588468
0,34324086
0,33962256
0,336046
0,33250166
0,32792398
0,32238142
0,31884594
0,32031794
0,32180018
0,32033194
0,32288906
0,32640458
0,3349293
0,33748828
0,34005352
0,34064152
0,3421946
0,34472242
0,34123982
0,3367475
0,33227652
0,3328441
0,33042534
0,32704432
0,32160134
0,32308428
0,32658746
0,32806942
0,332517
0,33496802
0,344367
0,3547903
0,36119474
0,36357542
0,36399368
0,36546032
0,36489034
0,36136648
0,35586444
0,35032724
0,34679872
0,3462215
0,34467002
0,34311928
0,34354896
0,34798148
0,35646326
0,36095176
0,3634681
0,36601708
0,3695527
0,37304176
0,37151742
0,36893954
0,36535558
0,36271804
0,36301476
0,36233388
0,36265784
0,36597524
0,37027056
0,37757864
0,38482758
0,39109444
0,39735602
0,40266368
0,40803
0,40945974
0,41089066
0,4103384
0,40780312
0,40630266
0,40780814
0,4113036
0,4138097
0,41628078
0,42374616
0,43220332
0,44168188
0,44716314
0,4535932
0,45802288
0,46147708
0,46093158
0,45834638
0,45576014
0,44918814
0,44562756
0,44002124
0,43540532
0,43374234
0,43306094
0,43635852
0,44165154
0,44594828
0,45421814
0,4614275
0,47065812
0,47684584
0,47907154
0,48330342
0,4835414
0,48380306
0,48011458
0,47743088
0,47570146
0,47494378
0,47520042
0,4744914
0,47580212
0,48117488
0,48750776
0,49377426
0,49504618
0,4983406
0,50257338
0,50586358
0,50613854
0,50141602
0,49767772
0,49694732
0,49418482
0,48640746
0,4785869
0,47474246
0,47490158
0,47403638
0,4722265
0,47045792
0,47269906
0,48191774
0,48710744
0,48830184
0,48845944
0,49067504
0,49392082
0,4941149
0,48933326
0,48555388
0,48682442
0,4910672
0,49425294
0,49536664
0,50147726
0,51361042
0,52677214
0,5378995
0,54699394
0,55605624
0,56913528
0,58020488
0,58630816
0,58639212
0,5874984
0,59066536
0,5918472
0,59303102
0,59226976
0,59656514
0,60682446
0,61602816
0,6252418
0,63343602
0,646686
0,66293218
0,676143
0,68637044
0,69253962
0,70267366
0,7097734
0,71490604
0,71806722
0,72129656
0,72849822
0,73670144
0,74489592
0,75205904
0,76323038
0,7773722
0,79150972
0,8026389
0,80976776
0,81784994
0,82389132
0,82788374
0,82788442
0,8248709
0,82187532
0,81988856
0,81887168
0,81490102
0,81292616
0,81291262
0,81392388
0,81694318
0,81490682
0,81186948
0,81184842
0,80987436
0,80392462
0,79598808
0,78203264
0,76906824
0,75713088
0,74417736
0,73129996
0,71740122
0,70352208
0,69362426
0,68467854
0,6797174
0,67173156
0,66475758
0,65877472
0,65380462
0,64784822
0,6388612
0,62984396
0,61884558
0,60689618
0,59498066
0,57907592
0,56415774
0,55222616
0,5423059
0,53240136
0,52052704
0,51261976
0,5107636
0,50993316
0,51006294
0,5051926
0,50233932
0,50144944
0,4985612
0,49069284
0,48081294
0,46989808
0,461973
0,45603836
0,4471325
0,4402
0,43322978
0,43222238
0,43322742
0,43525714
0,43527406
0,4392692
0,44324516
0,44724804
0,44526014
0,44332268
0,44141082
0,43854948
0,4346758
0,42480732
0,4189819
0,41513384
0,41227374
0,40944554
0,40361876
0,40079936
0,40099684
0,40315188
0,40330128
0,40050444
0,39770258
0,396912
0,3980695
0,39716164
0,39527918
0,39546058
0,4086248
0,4238084
0,44199164
0,46722186
0,50340282
0,55353992
0,60668014
0,66987714
0,74103174
0,82315968
0,91529736
1,0144755
1,12264124
1,23279394
1,35196518
1,48212562
1,62027136
1,7614022
1,90553024
2,05562282
2,21478038
2,37189674
2,52400482
2,67212148
2,81626096
2,9574241
3,08662686
3,1987945
3,29399628
3,3771999
3,44740818
3,49061484
3,50586052
3,49614932
3,46841482
3,41468916
3,33598254
3,2333118
3,11858382
2,99090048
2,84724474
2,69156256
2,52687294
2,36122378
2,193568
2,02384418
1,85413456
1,68649032
1,52688306
1,37226714
1,22464958
1,08500862
0,95637102
0,83774758
0,73113614
0,63655494
0,55494838
0,4842747
0,42556856
0,37682148
0,3321464
0,29544906
0,2627704
0,23812276
0,21747278
0,19877604
0,1840872
0,17236106
0,1676247
0,1668405
0,17012714
0,1773938
0,18665
0,20085872
0,2210797
0,23835432
0,25562002
0,27082678
0,2850704
0,2993318
0,31157078
0,3178747
0,3251066
0,33136176
0,33965932
0,34699338
0,35728616
0,36760844
0,37786956
0,39311736
0,40631688
0,41954244
0,42876926
0,43695872
0,44520828
0,44848824
0,44978254
0,44707736
0,4454039
0,4447004
0,44497538
0,44218312
0,44134
0,44544472
0,45154194
0,45865008
0,4637938
0,46897376
0,47414044
0,47934616
0,48255908
0,47976808
0,47594994
0,47114316
0,46830462
0,4624324
0,45550294
0,45250412
0,4525306
0,45452492
0,4585633
0,46059598
0,46660442
0,47458356
0,48255954
0,48853852
0,49255972
0,49455146
0,50155288
0,50557224
0,50759866
0,50563944
0,50562732
0,51163904
0,51562418
0,51659532
0,51958482
0,5255428
0,53552588
0,54451262
0,54945358
0,55336906
0,56129984
0,57021924
0,57410796
0,57497284
0,5768914
0,57878022
0,58164522
0,57948262
0,5753637
0,57426456
0,57719168
0,5811363
0,58310594
0,58401636
0,59195068
0,60286206
0,61277674
0,62169502
0,62561796
0,63255128
0,63852572
0,64146238
0,64335614
0,64029346
0,6402806
0,64233336
0,64335488
0,6434033
0,6464806
0,65359094
0,66266752
0,67174706
0,67983746
0,68787764
0,69591484
0,70591964
0,71190952
0,71486934
0,71478984
0,71664308
0,7175525
0,7184461
0,72033384
0,72227036
0,72722428
0,73418226
0,74116224
0,75118188
0,76225564
0,77332254
0,78442174
0,79358292
0,80177884
0,80993676
0,81616174
0,82236502
0,82758134
0,83079314
0,83502276
0,84118758
0,84830916
0,8594345
0,87054786
0,88165264
0,89677942
0,91191388
0,92906274
0,94221864
0,95539228
0,96758778
0,9778157
0,98600892
0,99225158
0,99645452
1,00466196
1,01187214
1,0210201
1,0292247
1,04148696
1,0567937
1,07202876
1,09027876
1,10349282
1,11767802
1,13283472
1,14897972
1,1611159
1,17032878
1,1784937
1,18964084
1,19984158
1,21101566
1,21917762
1,22931364
1,24346254
1,25867476
1,27386868
1,2860313
1,30022838
1,3184115
1,33459662
1,34875228
1,35687356
1,36703346
1,38019624
1,38930364
1,3944119
1,39549588
1,39960374
1,4077016
1,41283526
1,41797106
1,42212772
1,43122826
1,44334554
1,45442846
1,46346274
1,47248662
1,48251322
1,49150586
1,49648974
1,49645496
1,49537576
1,49432794
1,49230014
1,487239
1,4781662
1,4730952
1,47201522
1,46889852
1,46576918
1,46059884
1,45842638
1,45627582
1,451117
1,441961
1,42978462
1,4165976
1,40337774
1,38713376
1,3668924
1,34470864
1,3254778
1,31222652
1,29497942
1,27671842
1,25943562
1,24617722
1,2359351
1,22070236
1,20242636
1,18015268
1,15989066
1,13660722
1,10932806
1,0790352
1,04969844
1,01936276
0,9900063
0,96065852
0,93128066
0,90486684
0,8784336
0,85703402
0,8355744
0,81215502
0,79071658
0,76831216
0,74890762
0,72454652
0,69919538
0,67287452
0,64452276
0,6181133
0,590763
0,56442062
0,54004832
0,5166641
0,49826058
0,48090462
0,46457706
0,45129812
0,43702034
0,42471036
0,41239992
0,3970939
0,3828249
0,36952768
0,3551708
0,3398075
0,32541064
0,31097672
0,29954886
0,28604876
0,27661172
0,2671223
0,25969288
0,25331904
0,24795878
0,24360772
0,23926138
0,23388846
0,23055062
0,2262142
0,220799
0,21033004
0,19985424
0,1904084
0,18198152
0,17254718
0,16215142
0,15472322
0,14924648
0,14778928
0,14829712
0,1477483
0,14821834
0,15071574
0,15325834
0,15185156
0,14839642
0,14396036
0,14157236
0,13724074
0,12988812
0,12252786
0,11913228
0,11974358
0,12336624
0,12497826
0,12657902
0,13317858
0,14271966
0,15026444
0,15476496
0,1572427
0,1586634
0,1611116
0,16062104
0,15611588
0,15062506
0,14815008
0,14762396
0,14907046
0,14652894
0,14599794
0,15147946
0,15896646
0,16638808
0,16877212
0,17218482
0,1756018
0,1810545
0,18152432
0,17698888
0,17242482
0,17087122
0,16729254
0,16077248
0,15526658
0,1526894
0,15610986
0,15853032
0,16090076
0,16334208
0,16675762
0,17513598
0,17951486
0,18285344
0,1801402
0,1783751
0,1766325
0,17183768
0,16699824
0,16015386
0,15735016
0,15650038
0,15564266
0,15386112
0,15212494
0,15638204
0,16363742
0,16794192
0,16923246
0,1705725
0,1729063
0,17627906
0,177616
0,17489886
0,17223538
0,17057376
0,17087134
0,16822116
0,1655615
0,16594466
0,16728064
0,17167828
0,17206862
0,1724732
0,17786408
0,18625796
0,19266372
0,19307466
0,19249562
0,19392322
0,19333714
0,18972712
0,18511542
0,17943382
0,17575698
0,17307036
0,17035966
0,16958814
0,16983062
0,17202452
0,17623186
0,18041812
0,18364328
0,18388706
0,18415514
0,18644266
0,18475294
0,18004374
0,17334794
0,16468856
0,16001038
0,15332414
0,14965604
0,14400998
0,14240414
0,14276508
0,14413732
0,14855064
0,14893662
0,15230574
0,15370968
0,15414054
0,15156862
0,1470066
0,14248536
0,13790196
0,1342805
0,129686
0,12713206
0,125557
0,12594166
0,12932898
0,13468136
0,13903476
0,14239918
0,1467815
0,15112624
0,15045496
0,14876118
0,1460399
0,14327996
0,13856468
0,13077578
0,1260126
0,12426138
0,12348738
0,1227202
0,12089952
0,12203236
0,12715326
0,1342601
0,1383667
0,13744076
0,13651602
0,13655436
0,13556872
0,13054472
0,12352806
0,11645742
0,11445092
0,1104448
0,10645688
0,10243824
0,10341218
0,1073454
0,11235674
0,11539836
0,11550142
0,11959896
0,12569564
0,12982884
0,13195518
0,12713086
0,12527166
0,12547258
0,12572988
0,12101736
0,11631204
0,11258322
0,1149097
0,11626458
0,1146031
0,11495034
0,1192788
0,1286265
0,13292944
0,13525702
0,13662986
0,13998062
0,14331054
0,14061804
0,1359287
0,13127352
0,12860718
0,12690806
0,12219174
0,11641114
0,11463666
0,11686018
0,12201202
0,12813678
0,13220688
0,13831188
0,14442716
0,14657256
0,14670222
0,14281414
0,13995486
0,13511926
0,12925254
0,12237706
0,11552538
0,11265528
0,11375562
0,11488786
0,1160317
0,11822348
0,12440576
0,12958316
0,13278526
0,13302908
0,13125944
0,12946938
0,1286649
0,12390358
0,11717158
0,11049772
0,10987126
0,10918484
0,10852528
0,11082456
0,11308066
0,12036486
0,1286385
0,13490206
0,13815154
0,1413841
0,14263682
0,14384972
0,14005672
0,13533864
0,1306032
0,12586758
0,12413772
0,1213792
0,11865824
0,11893762
0,12025424
0,12455038
0,12981994
0,13308712
0,13430874
0,13655176
0,13682388
0,13511064
0,1314225
0,12774284
0,12506248
0,1213576
0,11772244
0,1141333
0,11253208
0,11394714
0,1153854
0,11780782
0,12121694
0,1246207
0,1280188
0,12938054
0,12973424
0,12909952
0,12748192
0,12581812
0,12116664
0,11554794
0,11094104
0,10537104
0,10181246
0,09919028
0,09853966
0,09687256
0,09719342
0,10353998
0,11088848
0,12221502
0,13051334
0,13887484
0,14928606
0,16069218
0,16914224
0,17258274
0,17500594
0,17938356
0,18277492
0,18617678
0,19053492
0,19582236
0,20707388
0,21832516
0,22761606
0,23792288
0,250213
0,26346542
0,2747353
0,28097016
0,28420224
0,2873582
0,29351522
0,29666922
0,29585586
0,2980309
0,30216324
0,31031336
0,3194646
0,32664904
0,3388549
0,35306682
0,36827524
0,38153216
0,38976586
0,39701842
0,40523488
0,4114435
0,41568458
0,41293376
0,40916406
0,41138644
0,41358808
0,41476242
0,41090286
0,41310628
0,4203294
0,42756906
0,43477828
0,43696082
0,44018732
0,44546406
0,44574868
0,44405814
0,4333383
0,42563666
0,41797988
0,40838776
0,39972798
0,3880006
0,38224156
0,37853458
0,37482942
0,3691313
0,36446194
0,36277092
0,36105156
0,35633576
0,34660556
0,33695026
0,32428674
0,3125956
0,29593494
0,2773249
0,25874396
0,2421195
0,22745582
0,21172258
0,19703652
0,18432914
0,17568346
0,16798564
0,15724708
0,14652196
0,13783158
0,13015718
0,1204874
0,10880358
0,09304814
0,08231402
0,07261454
0,06191424
0,05117836
0,0384413
0,02969432
0,02488688
0,02105576
0,01723
0,01340296
0,0145775
0,01774284
0,0209296
0,01713828
0,01332734
0,01150522
0,0086903
0,00285138
-0,0069995
-0,0158909
-0,02078674
-0,0236381
-0,02742778
-0,03027222
-0,03311708
-0,03093164
-0,02678274
-0,02360214
-0,02441352
-0,02622816
-0,02802508
-0,02883496
-0,03463412
-0,04539724
-0,0562024
-0,06703142
-0,07482944
-0,08156644
-0,09027356
-0,09399836
-0,09376442
-0,08750546
-0,07927724
-0,06810384
-0,05291946
-0,03276828
-0,00960678
0,01559944
0,0497899
0,09000326
0,13625926
0,19153728
0,2568879
0,33323898
0,42158566
0,52099128
0,6314233
0,75586844
0,88634282
1,02586412
1,17440082
1,3289385
1,48844316
1,64592772
1,80434458
1,96269918
2,11807682
2,27138326
2,41667398
2,55592246
2,68910836
2,81229654
2,91644484
3,00161636
3,07080056
3,12196654
3,14017508
3,12640154
3,0836704
3,01490016
2,91816568
2,79644284
2,65469438
2,4889296
2,31215268
2,12839856
1,9376761
1,74500308
1,55132584
1,3626753
1,18301662
1,01139364
0,8497721
0,69814892
0,55848716
0,43080586
0,31506156
0,20932258
0,1116118
0,02690696
-0,044808
-0,10850296
-0,16422144
-0,21489666
-0,25360192
-0,27931782
-0,29901266
-0,316717
-0,32639032
-0,3260235
-0,31865244
-0,31030722
-0,3059158
-0,2975782
-0,28723334
-0,27583606
-0,26743708
-0,26405528
-0,25767124
-0,2502659
-0,24281698
-0,2373526
-0,23185974
-0,2223111
-0,21082224
-0,1973341
-0,18685468
-0,17535024
-0,16381428
-0,15227152
-0,14673804
-0,14425956
-0,14579532
-0,14732416
-0,14688162
-0,15140952
-0,15499022
-0,1615277
-0,16300384
-0,15845228
-0,15594022
-0,15145656
-0,14902904
-0,14054536
-0,13202756
-0,1274865
-0,12595604
-0,12744782
-0,12692788
-0,12440886
-0,12787204
-0,13336916
-0,1368522
-0,13736134
-0,1359434
-0,1335317
-0,13110656
-0,12468586
-0,1142937
-0,10291772
-0,09455354
-0,08818092
-0,08176558
-0,07739162
-0,07399498
-0,07256578
-0,07408916
-0,0735717
-0,0750949
-0,07469012
-0,07324374
-0,0728646
-0,0684202
-0,0619731
-0,05250632
-0,04306282
-0,0336299
-0,02615718
-0,0187291
-0,01227164
-0,00676986
-0,00422882
-0,00470156
-0,00318094
-0,00368364
-0,00313644
-0,0035468
-0,0029996
0,0005653
0,00416334
0,01172262
0,01632488
0,02299448
0,02960848
0,03723658
0,04585144
0,04847986
0,05014092
0,05381854
0,05348708
0,05412894
0,04777162
0,04239238
0,0390369
0,0356597
0,03628876
0,03296928
0,0336873
0,04044184
0,04921422
0,056981
0,0647986
0,07262978
0,082517
0,09140932
0,09626088
0,0981359
0,09700788
0,09986658
0,10174782
0,10158208
0,10242298
0,10720136
0,11699784
0,12579418
0,13459348
0,1453512
0,16114838
0,17494922
0,18677186
0,19361304
0,19940066
0,2091923
0,21800106
0,22280736
0,22461384
0,22839568
0,23614796
0,24692512
0,25774794
0,26559866
0,27639404
0,29215586
0,30892022
0,32269148
0,33149384
0,34226464
0,35605186
0,36781722
0,37455252
0,37726564
0,38198594
0,3906512
0,40033462
0,41001694
0,41670698
0,42640424
0,44414412
0,46187304
0,47755942
0,49024818
0,5029438
0,52162218
0,53633304
0,54504208
0,55175864
0,55848222
0,57020894
0,5808676
0,58753442
0,5951943
0,60682236
0,62539134
0,64198346
0,65759216
0,67421688
0,6938569
0,71453088
0,73023084
0,74293874
0,75463574
0,76931682
0,78098558
0,7896379
0,79428222
0,80190244
0,81353518
0,82222978
0,83195846
0,83766542
0,85042574
0,86515614
0,87788924
0,89163994
0,90034684
0,91002532
0,9227635
0,93146484
0,9361479
0,93678152
0,94045546
0,94514438
0,94481856
0,941509
0,94119812
0,9439223
0,9485955
0,95231596
0,95598604
0,96062298
0,96825242
0,97692362
0,98062504
0,98336316
0,98317386
0,98202548
0,9788119
0,96959986
0,96034704
0,94710954
0,9348896
0,92368708
0,911446
0,89815194
0,88581598
0,87352628
0,864267
0,85205594
0,83586568
0,81663656
0,79741154
0,77613624
0,75187902
0,72464392
0,6954423
0,66626208
0,63807592
0,61090426
0,58271824
0,55650194
0,53225974
0,50906676
0,4868755
0,46271198
0,43954688
0,4143584
0,39018816
0,3659751
0,33671186
0,30845334
0,27818652
0,2489444
0,22067604
0,18937326
0,1600947
0,1358457
0,11360744
0,09237872
0,07212236
0,0528465
0,03655562
0,02020186
0,00184662
-0,02052966
-0,04389046
-0,06320698
-0,08450694
-0,10576834
-0,13099386
-0,15121754
-0,16840234
-0,18355802
-0,19869776
-0,21489372
-0,22405016
-0,23125756
-0,23948276
-0,25270338
-0,26392128
-0,27216078
-0,27935688
-0,29054176
-0,30473544
-0,31893782
-0,3311146
-0,33928026
-0,34838754
-0,35847236
-0,36756676
-0,37266688
-0,37373806
-0,37478698
-0,37778852
-0,37881394
-0,37577972
-0,37372498
-0,3736305
-0,37753132
-0,38042216
-0,37933448
-0,38228088
-0,38820766
-0,39917778
-0,4071178
-0,40901688
-0,409917
-0,41274236
-0,4145598
-0,41233816
-0,40707836
-0,40183636
-0,39653572
-0,39521276
-0,38988228
-0,38659096
-0,38635206
-0,38907204
-0,39176762
-0,39441848
-0,39612182
-0,39982542
-0,40249742
-0,40513736
-0,40379312
-0,39943788
-0,3970808
-0,39169988
-0,38828172
-0,38389352
-0,37951846
-0,37811212
-0,3777305
